,date,t_rh,low_temp,high_temp,hour_f,t_out,tdewpoint,t_rhs,low_temps,high_temps,hours,t_outs,tdewpoints,hour,day_of_week
0,2016-04-16 16:00:00,947.4508754464287,0.0,1.0,16.0,9.700000000000006,5.4799999999999995,1.3070436668941356,-0.2119394496277886,0.21193944962778866,0.6502843972628659,0.961352559470649,0.7404553966546703,16,Saturday
1,2016-04-16 17:00:00,986.921004504485,0.0,1.0,17.0,8.016666666666666,5.641666666666667,1.7602309929741784,-0.2119394496277886,0.21193944962778866,0.7947293207675321,0.5548899957308082,0.7843957282741401,17,Saturday
2,2016-04-16 18:00:00,953.2244573767007,0.0,1.0,18.0,8.683333333333332,5.658333333333332,1.3733346626249936,-0.2119394496277886,0.21193944962778866,0.9391742442721984,0.7158652684990612,0.7889256593689304,18,Saturday
3,2016-04-16 19:00:00,927.1050639581919,0.0,1.0,19.0,8.466666666666667,5.4750000000000005,1.0734375418236977,-0.2119394496277886,0.21193944962778866,1.0836191677768647,0.6635483048493793,0.7390964173262333,19,Saturday
4,2016-04-16 20:00:00,909.6879161646116,0.0,1.0,20.0,7.791666666666665,5.3,0.8734576880739554,-0.2119394496277886,0.21193944962778866,1.228064091281531,0.5005608411715227,0.691532140830931,20,Saturday
5,2016-04-16 21:00:00,890.0126211532147,0.0,1.0,21.0,6.708333333333333,4.633333333333333,0.6475502854674021,-0.2119394496277886,0.21193944962778866,1.3725090147861971,0.23897602292311176,0.5103348970393035,21,Saturday
6,2016-04-16 22:00:00,898.9408222372507,0.0,1.0,22.0,5.183333333333333,3.408333333333333,0.7500619233196058,-0.2119394496277886,0.21193944962778866,1.5169539382908634,-0.12925491353426719,0.17738496157218814,22,Saturday
7,2016-04-16 23:00:00,897.7486779910714,0.0,1.0,23.0,4.391666666666667,3.0416666666666665,0.7363739857293075,-0.2119394496277886,0.21193944962778866,1.6613988617955298,-0.32041304994656755,0.07772647748679304,23,Saturday
8,2016-04-17 00:00:00,887.7014849224694,0.0,1.0,0.0,3.808333333333333,2.808333333333333,0.6210143284382879,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,-0.461266413618789,0.014307442159723429,0,Sunday
9,2016-04-17 01:00:00,878.8786317985581,0.0,1.0,1.0,3.608333333333333,2.65,0.5197122726547592,-0.2119394496277886,0.21193944962778866,-1.5163894553071282,-0.509558995449265,-0.02872690324078805,1,Sunday
10,2016-04-17 02:00:00,875.572256836971,0.0,1.0,2.0,3.025,2.2916666666666665,0.481749203781696,-0.2119394496277886,0.21193944962778866,-1.371944531802462,-0.6504123591214863,-0.12612042177878782,2,Sunday
11,2016-04-17 03:00:00,868.7952930813904,0.0,1.0,3.0,1.5916666666666666,1.1333333333333329,0.4039375989902479,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-0.9965091955732304,-0.4409506328667405,3,Sunday
12,2016-04-17 04:00:00,859.9691793793105,0.0,1.0,4.0,1.0916666666666666,0.775,0.3025981059665339,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-1.11724065014942,-0.5383441514047402,4,Sunday
13,2016-04-17 05:00:00,850.3743735533675,0.0,1.0,5.0,1.175,0.9333333333333335,0.19243265932914078,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-1.0971187410533885,-0.4953098060042286,5,Sunday
14,2016-04-17 06:00:00,844.1960936692323,0.0,1.0,6.0,1.7416666666666665,1.4000000000000001,0.1214950108520613,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-0.9602897592003735,-0.3684717353500894,6,Sunday
15,2016-04-17 07:00:00,843.9364094589118,0.0,1.0,7.0,2.3833333333333333,1.8166666666666664,0.1185133739608514,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,-0.8053510591609299,-0.25522345798032237,7,Sunday
16,2016-04-17 08:00:00,850.2654182759135,0.0,1.0,8.0,3.741666666666667,2.608333333333333,0.1911816588376282,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,-0.4773639408956141,-0.04005173097776485,8,Sunday
17,2016-04-17 09:00:00,838.2000358357615,0.0,1.0,9.0,5.25,2.983333333333333,0.05264959581490739,-0.2119394496277886,0.21193944962778866,-0.360830067269798,-0.11315738625744172,0.06187171865502558,9,Sunday
18,2016-04-17 10:00:00,919.0017937641132,0.0,1.0,10.0,7.05,3.683333333333333,0.9803975787073613,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,0.3214758502168415,0.2521288246362344,10,Sunday
19,2016-04-17 11:00:00,981.5296268835119,0.0,1.0,11.0,7.933333333333333,3.708333333333334,1.6983283829182867,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,0.5347680866347767,0.25892372127842067,11,Sunday
20,2016-04-17 12:00:00,909.3287015601703,0.0,1.0,12.0,6.991666666666667,2.058333333333333,0.8693332651252442,-0.2119394496277886,0.21193944962778866,0.07250470324420083,0.3073905138496195,-0.18953945710585743,12,Sunday
21,2016-04-17 13:00:00,871.5692189844341,0.0,1.0,13.0,7.083333333333335,2.8000000000000003,0.43578720507832236,-0.2119394496277886,0.21193944962778866,0.21694962674886709,0.32952461385525456,0.012042476612328214,13,Sunday
22,2016-04-17 14:00:00,836.0334058214048,0.0,1.0,14.0,8.808333333333332,4.566666666666667,0.027772827325835504,-0.2119394496277886,0.21193944962778866,0.36139455025353334,0.7460481321431086,0.492215172660141,14,Sunday
23,2016-04-17 15:00:00,827.5933746460164,0.0,1.0,15.0,9.35,4.308333333333333,-0.06913375118523118,-0.2119394496277886,0.21193944962778866,0.5058394737581996,0.8768405412673145,0.422001240690885,15,Sunday
24,2016-04-17 16:00:00,831.4572324059903,0.0,1.0,16.0,9.408333333333333,3.8083333333333322,-0.024769787641544715,-0.2119394496277886,0.21193944962778866,0.6502843972628659,0.8909258776345367,0.2861033078471643,16,Sunday
25,2016-04-17 17:00:00,843.9544857658819,0.0,1.0,17.0,9.125,3.0749999999999997,0.11872092213504493,-0.2119394496277886,0.21193944962778866,0.7947293207675321,0.8225113867080291,0.08678633967637438,17,Sunday
26,2016-04-17 18:00:00,871.4902976537404,0.0,1.0,18.0,9.008333333333333,3.0583333333333336,0.43488104774665676,-0.2119394496277886,0.21193944962778866,0.9391742442721984,0.7943407139735847,0.08225640858158384,18,Sunday
27,2016-04-17 19:00:00,843.6841188940556,0.0,1.0,19.0,8.141666666666666,2.383333333333333,0.11561662927794818,-0.2119394496277886,0.21193944962778866,1.0836191677768647,0.5850728593748556,-0.10120580075743912,19,Sunday
28,2016-04-17 20:00:00,816.222919355885,0.0,1.0,20.0,6.875,2.625,-0.19968681377258415,-0.2119394496277886,0.21193944962778866,1.228064091281531,0.2792198411151751,-0.035521799882974055,20,Sunday
29,2016-04-17 21:00:00,808.0917669716746,0.0,1.0,21.0,5.333333333333333,2.7583333333333333,-0.29304691405321726,-0.2119394496277886,0.21193944962778866,1.3725090147861971,-0.09303547716141015,0.00071764887535142,21,Sunday
30,2016-04-17 22:00:00,822.0024782236156,0.0,1.0,22.0,4.7749999999999995,2.783333333333333,-0.13332719216262043,-0.2119394496277886,0.21193944962778866,1.5169539382908634,-0.22785226810482215,0.007512545517537424,22,Sunday
31,2016-04-17 23:00:00,824.3034864412971,0.0,1.0,23.0,4.925,2.608333333333333,-0.10690752274817722,-0.2119394496277886,0.21193944962778866,1.6613988617955298,-0.19163283173196513,-0.04005173097776485,23,Sunday
32,2016-04-18 00:00:00,824.0581446889774,0.0,1.0,0.0,3.9000000000000004,1.9083333333333334,-0.10972448269644554,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,-0.4391323136131541,-0.2303088369589735,0,Monday
33,2016-04-18 01:00:00,820.4551161966175,0.0,1.0,1.0,2.8249999999999997,1.375,-0.15109366205334784,-0.2119394496277886,0.21193944962778866,-1.5163894553071282,-0.6987049409519622,-0.3752666319922755,1,Monday
34,2016-04-18 02:00:00,822.5117595569535,0.0,1.0,2.0,1.9249999999999998,0.9916666666666667,-0.12747973609430138,-0.2119394496277886,0.21193944962778866,-1.371944531802462,-0.9160215591891039,-0.47945504717246124,2,Monday
35,2016-04-18 03:00:00,816.0490008089008,0.0,1.0,3.0,1.1500000000000001,0.6166666666666667,-0.20168370821261877,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-1.1031553137821979,-0.5813784968052517,3,Monday
36,2016-04-18 04:00:00,806.6110559500779,0.0,1.0,4.0,0.7166666666666667,0.2916666666666667,-0.3100481117839776,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-1.2077892410815625,-0.66971215315367,4,Monday
37,2016-04-18 05:00:00,802.1362239770674,0.0,1.0,5.0,0.5166666666666667,0.0,-0.3614271466364665,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-1.2560818229120385,-0.748985947312507,5,Monday
38,2016-04-18 06:00:00,801.2216930277322,0.0,1.0,6.0,0.35833333333333334,0.0,-0.37192758951409344,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-1.2943134501944984,-0.748985947312507,6,Monday
39,2016-04-18 07:00:00,798.9739000518472,0.0,1.0,7.0,1.175,0.7916666666666666,-0.3977362532462149,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,-1.0971187410533885,-0.5338142203099495,7,Monday
40,2016-04-18 08:00:00,801.7706413916135,0.0,1.0,8.0,3.858333333333333,2.6083333333333334,-0.36562468534021886,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,-0.44919326816117006,-0.040051730977764724,8,Monday
41,2016-04-18 09:00:00,814.441953446129,0.0,1.0,9.0,6.7749999999999995,3.725,-0.22013547197927139,-0.2119394496277886,0.21193944962778866,-0.360830067269798,0.255073550199937,0.2634536523732112,9,Monday
42,2016-04-18 10:00:00,821.0218680312264,0.0,1.0,10.0,8.458333333333334,3.566666666666667,-0.1445863423509071,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,0.6615361139397763,0.22041930697269974,10,Monday
43,2016-04-18 11:00:00,798.6908846053124,0.0,1.0,11.0,9.725,1.9749999999999999,-0.4009857742514746,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,0.9673891321994568,-0.21218911257981082,11,Monday
44,2016-04-18 12:00:00,772.4149011672393,0.0,1.0,12.0,10.891666666666666,0.15,-0.7026808271586611,-0.2119394496277886,0.21193944962778866,0.07250470324420083,1.2490958595438995,-0.7082165674593909,12,Monday
45,2016-04-18 13:00:00,755.1575837361192,0.0,1.0,13.0,11.216666666666667,0.7166666666666667,-0.9008255438992693,-0.2119394496277886,0.21193944962778866,0.21694962674886709,1.3275713050184232,-0.5541989102365075,13,Monday
46,2016-04-18 14:00:00,740.4335049578373,0.0,1.0,14.0,11.1,1.875,-1.0698841725322434,-0.2119394496277886,0.21193944962778866,0.36139455025353334,1.2994006322839788,-0.2393686991485549,14,Monday
47,2016-04-18 15:00:00,731.8376333017585,0.0,1.0,15.0,10.766666666666666,1.7,-1.168580077108984,-0.2119394496277886,0.21193944962778866,0.5058394737581996,1.2189129958998521,-0.2869329756438571,15,Monday
48,2016-04-18 16:00:00,735.226029140622,0.0,1.0,16.0,10.633333333333333,1.7,-1.1296752625932618,-0.2119394496277886,0.21193944962778866,0.6502843972628659,1.1867179413462017,-0.2869329756438571,16,Monday
49,2016-04-18 17:00:00,743.418784697022,0.0,1.0,17.0,11.266666666666666,1.95,-1.035607848261499,-0.2119394496277886,0.21193944962778866,0.7947293207675321,1.3396444504760419,-0.21898400922199684,17,Monday
50,2016-04-18 18:00:00,786.1246061068596,0.0,1.0,18.0,11.541666666666666,2.1750000000000003,-0.5452690154619199,-0.2119394496277886,0.21193944962778866,0.9391742442721984,1.4060467504929464,-0.1578299394423225,18,Monday
51,2016-04-18 19:00:00,814.1952849026535,0.0,1.0,19.0,11.058333333333332,1.958333333333333,-0.22296766585128258,-0.2119394496277886,0.21193944962778866,1.0836191677768647,1.2893396777359627,-0.21671904367460157,19,Monday
52,2016-04-18 20:00:00,842.9658111217404,0.0,1.0,20.0,9.466666666666667,1.7333333333333334,0.10736917768843869,-0.2119394496277886,0.21193944962778866,1.228064091281531,0.9050112140017589,-0.27787311345427573,20,Monday
53,2016-04-18 21:00:00,796.6594248199302,0.0,1.0,21.0,7.758333333333333,1.2916666666666667,-0.42431054795115813,-0.2119394496277886,0.21193944962778866,1.3725090147861971,0.49251207753311027,-0.39791628746622887,21,Monday
54,2016-04-18 22:00:00,802.7851805279488,0.0,1.0,22.0,6.583333333333333,0.9583333333333334,-0.3539759704925153,-0.2119394496277886,0.21193944962778866,1.5169539382908634,0.20879315927906433,-0.48851490936204256,22,Monday
55,2016-04-18 23:00:00,805.0299072085813,0.0,1.0,23.0,6.166666666666667,1.4000000000000001,-0.328202513286939,-0.2119394496277886,0.21193944962778866,1.6613988617955298,0.1081836137989063,-0.3684717353500894,23,Monday
